"Source","Target"
"cours","patient"
"cours","see"
"cours","still"
"cours","sure"
"cours","will"
"cours","worth"
"differ","long"
"differ","make"
"differ","nutrit"
"differ","patient"
"differ","see"
"differ","still"
"differ","sure"
"differ","will"
"differ","worth"
"long","make"
"long","nutrit"
"long","patient"
"long","see"
"long","still"
"long","sure"
"long","will"
"long","worth"
"make","nutrit"
"make","patient"
"make","see"
"make","still"
"make","sure"
"make","will"
"make","worth"
"nutrit","patient"
"nutrit","still"
"nutrit","sure"
"nutrit","will"
"nutrit","worth"
"patient","see"
"patient","still"
"patient","sure"
"patient","will"
"patient","worth"
"see","sure"
"see","worth"
"still","sure"
"still","worth"
"sure","worth"
"will","worth"
"ask","compani"
"ask","help"
"ask","know"
"ask","make"
"ask","month"
"ask","post"
"ask","state"
"compani","help"
"compani","know"
"compani","month"
"compani","need"
"compani","post"
"compani","state"
"help","make"
"help","month"
"help","need"
"help","post"
"help","state"
"help","will"
"know","make"
"know","month"
"know","post"
"know","state"
"know","will"
"make","month"
"make","need"
"make","post"
"make","state"
"month","need"
"month","post"
"month","state"
"month","will"
"need","post"
"need","state"
"post","state"
"post","will"
"state","will"
"exam","focus"
"exam","hard"
"exam","hospit"
"exam","new"
"exam","two"
"exam","year"
"focus","hard"
"focus","hospit"
"focus","new"
"focus","two"
"focus","year"
"hard","hospit"
"hard","new"
"hard","two"
"hard","year"
"hospit","new"
"hospit","two"
"hospit","year"
"never","question"
"question","year"
"academi","ago"
"academi","back"
"academi","first"
"academi","mani"
"academi","never"
"academi","pass"
"academi","right"
"academi","share"
"academi","sound"
"academi","took"
"academi","way"
"academi","year"
"ago","back"
"ago","first"
"ago","mani"
"ago","never"
"ago","pass"
"ago","right"
"ago","share"
"ago","sound"
"ago","took"
"ago","way"
"ago","year"
"back","first"
"back","mani"
"back","pass"
"back","right"
"back","sound"
"back","took"
"back","way"
"back","year"
"first","pass"
"first","right"
"first","share"
"first","sound"
"first","took"
"first","way"
"first","year"
"mani","pass"
"mani","right"
"mani","share"
"mani","sound"
"mani","took"
"mani","way"
"mani","year"
"never","pass"
"never","right"
"never","sound"
"never","took"
"never","way"
"pass","right"
"pass","share"
"pass","sound"
"pass","took"
"pass","way"
"right","share"
"right","sound"
"right","took"
"right","year"
"share","sound"
"share","took"
"share","way"
"share","year"
"sound","took"
"sound","way"
"sound","year"
"took","way"
"took","year"
"way","year"
"current","first"
"current","pass"
"current","year"
"day","either"
"day","first"
"day","graduat"
"day","know"
"day","lol"
"day","pass"
"day","student"
"day","time"
"day","two"
"either","first"
"either","graduat"
"either","know"
"either","pass"
"either","program"
"either","still"
"either","student"
"either","two"
"first","graduat"
"first","know"
"first","program"
"first","still"
"first","student"
"first","time"
"first","two"
"graduat","know"
"graduat","lol"
"graduat","pass"
"graduat","program"
"graduat","still"
"graduat","student"
"graduat","time"
"graduat","two"
"know","program"
"know","still"
"know","student"
"know","two"
"lol","pass"
"lol","program"
"lol","still"
"lol","student"
"lol","two"
"pass","program"
"pass","still"
"pass","student"
"pass","time"
"pass","two"
"program","time"
"program","two"
"still","student"
"still","time"
"still","two"
"student","time"
"student","two"
"academi","class"
"academi","cours"
"academi","everi"
"academi","made"
"academi","one"
"academi","point"
"academi","provid"
"academi","question"
"academi","rds"
"academi","sinc"
"academi","still"
"academi","studi"
"academi","use"
"ago","class"
"ago","cours"
"ago","everi"
"ago","made"
"ago","one"
"ago","point"
"ago","provid"
"ago","question"
"ago","rds"
"ago","sinc"
"ago","still"
"ago","studi"
"ago","use"
"class","cours"
"class","everi"
"class","made"
"class","one"
"class","pass"
"class","point"
"class","provid"
"class","question"
"class","rds"
"class","right"
"class","sinc"
"class","still"
"class","studi"
"class","use"
"class","year"
"cours","everi"
"cours","made"
"cours","one"
"cours","pass"
"cours","point"
"cours","provid"
"cours","question"
"cours","rds"
"cours","right"
"cours","sinc"
"cours","studi"
"cours","use"
"cours","year"
"everi","made"
"everi","one"
"everi","pass"
"everi","point"
"everi","provid"
"everi","question"
"everi","rds"
"everi","right"
"everi","sinc"
"everi","still"
"everi","studi"
"everi","use"
"everi","year"
"made","one"
"made","pass"
"made","point"
"made","provid"
"made","question"
"made","rds"
"made","right"
"made","sinc"
"made","still"
"made","studi"
"made","use"
"made","year"
"one","pass"
"one","provid"
"one","question"
"one","rds"
"one","still"
"one","studi"
"one","use"
"one","year"
"pass","point"
"pass","provid"
"pass","question"
"pass","rds"
"pass","sinc"
"pass","studi"
"pass","use"
"point","provid"
"point","question"
"point","rds"
"point","right"
"point","still"
"point","studi"
"point","use"
"point","year"
"provid","question"
"provid","rds"
"provid","right"
"provid","sinc"
"provid","studi"
"provid","use"
"provid","year"
"question","rds"
"question","right"
"question","sinc"
"question","still"
"question","studi"
"question","use"
"rds","right"
"rds","sinc"
"rds","still"
"rds","studi"
"rds","use"
"rds","year"
"right","sinc"
"right","still"
"right","use"
"sinc","still"
"sinc","studi"
"sinc","use"
"still","studi"
"still","use"
"still","year"
"studi","use"
"studi","year"
"use","year"
"chang","clinic"
"chang","consid"
"chang","cours"
"chang","focus"
"chang","get"
"chang","new"
"chang","person"
"chang","practic"
"chang","program"
"chang","student"
"chang","studi"
"chang","took"
"chang","tri"
"clinic","consid"
"clinic","cours"
"clinic","focus"
"clinic","get"
"clinic","good"
"clinic","know"
"clinic","new"
"clinic","person"
"clinic","practic"
"clinic","program"
"clinic","student"
"clinic","studi"
"clinic","think"
"clinic","took"
"clinic","tri"
"consid","focus"
"consid","get"
"consid","good"
"consid","new"
"consid","person"
"consid","practic"
"consid","program"
"consid","studi"
"consid","took"
"cours","focus"
"cours","get"
"cours","good"
"cours","know"
"cours","new"
"cours","person"
"cours","practic"
"cours","program"
"cours","student"
"cours","think"
"cours","took"
"cours","tri"
"focus","get"
"focus","good"
"focus","know"
"focus","person"
"focus","practic"
"focus","program"
"focus","student"
"focus","studi"
"focus","think"
"focus","took"
"focus","tri"
"get","good"
"get","know"
"get","new"
"get","person"
"get","practic"
"get","studi"
"get","took"
"good","know"
"good","new"
"good","person"
"good","practic"
"good","student"
"good","studi"
"good","took"
"know","person"
"know","studi"
"know","took"
"new","person"
"new","program"
"new","student"
"new","studi"
"new","think"
"new","took"
"new","tri"
"person","practic"
"person","student"
"person","studi"
"person","think"
"person","took"
"practic","program"
"practic","student"
"practic","studi"
"practic","think"
"practic","took"
"practic","tri"
"program","studi"
"program","think"
"program","took"
"student","studi"
"student","think"
"student","took"
"studi","think"
"studi","took"
"studi","tri"
"think","took"
"took","tri"
"class","day"
"class","food"
"class","like"
"class","mani"
"class","open"
"class","servic"
"class","way"
"day","food"
"day","like"
"day","made"
"day","servic"
"day","way"
"food","made"
"food","mani"
"food","open"
"food","program"
"like","made"
"like","mani"
"like","open"
"like","servic"
"made","mani"
"made","open"
"made","program"
"made","servic"
"made","way"
"mani","servic"
"open","servic"
"open","way"
"program","servic"
"servic","way"
"inform","yes"
"actual","alway"
"actual","come"
"actual","communiti"
"actual","exam"
"actual","experi"
"actual","find"
"actual","focus"
"actual","job"
"actual","manag"
"actual","master"
"actual","scienc"
"actual","servic"
"actual","undergrad"
"actual","well"
"alway","come"
"alway","communiti"
"alway","cours"
"alway","exam"
"alway","experi"
"alway","find"
"alway","focus"
"alway","job"
"alway","manag"
"alway","master"
"alway","scienc"
"alway","servic"
"alway","undergrad"
"alway","well"
"come","communiti"
"come","cours"
"come","exam"
"come","experi"
"come","find"
"come","focus"
"come","job"
"come","manag"
"come","master"
"come","scienc"
"come","servic"
"come","undergrad"
"communiti","cours"
"communiti","exam"
"communiti","experi"
"communiti","find"
"communiti","focus"
"communiti","manag"
"communiti","master"
"communiti","scienc"
"communiti","servic"
"communiti","undergrad"
"communiti","well"
"cours","exam"
"cours","experi"
"cours","find"
"cours","job"
"cours","manag"
"cours","master"
"cours","scienc"
"cours","servic"
"cours","undergrad"
"cours","well"
"exam","experi"
"exam","find"
"exam","job"
"exam","manag"
"exam","master"
"exam","scienc"
"exam","servic"
"exam","undergrad"
"exam","well"
"experi","find"
"experi","focus"
"experi","job"
"experi","manag"
"experi","master"
"experi","scienc"
"experi","servic"
"experi","undergrad"
"experi","well"
"find","focus"
"find","job"
"find","manag"
"find","master"
"find","scienc"
"find","servic"
"find","undergrad"
"find","well"
"focus","job"
"focus","manag"
"focus","master"
"focus","scienc"
"focus","servic"
"focus","undergrad"
"focus","well"
"job","manag"
"job","master"
"job","scienc"
"job","servic"
"job","undergrad"
"job","well"
"manag","master"
"manag","scienc"
"manag","undergrad"
"manag","well"
"master","scienc"
"master","servic"
"master","undergrad"
"master","well"
"scienc","servic"
"scienc","undergrad"
"scienc","well"
"servic","undergrad"
"servic","well"
"undergrad","well"
"best","class"
"best","dietet"
"best","everyth"
"best","food"
"best","give"
"best","high"
"best","includ"
"best","internship"
"best","pass"
"best","practic"
"best","program"
"best","servic"
"class","dietet"
"class","everyth"
"class","give"
"class","high"
"class","includ"
"class","internship"
"class","practic"
"dietet","everyth"
"dietet","food"
"dietet","give"
"dietet","high"
"dietet","includ"
"dietet","pass"
"dietet","practic"
"dietet","program"
"dietet","servic"
"everyth","food"
"everyth","give"
"everyth","high"
"everyth","includ"
"everyth","internship"
"everyth","pass"
"everyth","practic"
"everyth","program"
"everyth","servic"
"food","give"
"food","high"
"food","includ"
"food","internship"
"food","pass"
"give","high"
"give","includ"
"give","internship"
"give","pass"
"give","practic"
"give","servic"
"high","includ"
"high","internship"
"high","pass"
"high","practic"
"high","program"
"high","servic"
"includ","internship"
"includ","pass"
"includ","practic"
"includ","program"
"includ","servic"
"internship","pass"
"internship","practic"
"internship","program"
"internship","servic"
"pass","practic"
"pass","servic"
"practic","servic"
"care","current"
"care","less"
"care","like"
"care","may"
"care","noth"
"care","take"
"current","less"
"current","like"
"current","may"
"current","noth"
"current","take"
"less","like"
"less","may"
"less","noth"
"less","take"
"like","may"
"like","noth"
"may","noth"
"may","take"
"noth","take"
"general","know"
"focus","question"
"get","question"
"actual","complet"
"actual","dietet"
"actual","feel"
"actual","high"
"actual","hospit"
"actual","like"
"actual","need"
"actual","realli"
"actual","school"
"actual","student"
"actual","use"
"actual","work"
"complet","dietet"
"complet","feel"
"complet","high"
"complet","hospit"
"complet","learn"
"complet","like"
"complet","need"
"complet","patient"
"complet","realli"
"complet","school"
"complet","student"
"complet","use"
"complet","work"
"dietet","feel"
"dietet","hospit"
"dietet","learn"
"dietet","need"
"dietet","patient"
"dietet","realli"
"dietet","school"
"dietet","student"
"dietet","use"
"dietet","work"
"feel","high"
"feel","hospit"
"feel","learn"
"feel","like"
"feel","need"
"feel","patient"
"feel","realli"
"feel","school"
"feel","student"
"feel","use"
"feel","work"
"high","hospit"
"high","learn"
"high","like"
"high","need"
"high","patient"
"high","realli"
"high","school"
"high","student"
"high","use"
"high","work"
"hospit","learn"
"hospit","like"
"hospit","need"
"hospit","patient"
"hospit","realli"
"hospit","school"
"hospit","student"
"hospit","work"
"learn","like"
"learn","need"
"learn","patient"
"learn","realli"
"learn","school"
"learn","use"
"like","school"
"like","use"
"like","work"
"need","school"
"need","student"
"need","use"
"need","work"
"patient","realli"
"patient","school"
"patient","student"
"patient","use"
"patient","work"
"realli","school"
"realli","work"
"school","student"
"school","use"
"student","use"
"student","work"
"use","work"
"clinic","feel"
"clinic","help"
"clinic","hospit"
"clinic","love"
"clinic","much"
"clinic","one"
"clinic","rds"
"clinic","realli"
"clinic","well"
"feel","help"
"feel","love"
"feel","much"
"feel","one"
"feel","rds"
"feel","well"
"help","hospit"
"help","love"
"help","much"
"help","rds"
"help","realli"
"help","well"
"hospit","love"
"hospit","much"
"hospit","one"
"hospit","rds"
"hospit","well"
"love","much"
"love","rds"
"love","realli"
"love","well"
"much","rds"
"much","well"
"one","realli"
"one","well"
"rds","realli"
"rds","well"
"realli","well"
"class","love"
"class","student"
"class","thought"
"class","tri"
"class","undergrad"
"food","student"
"food","thought"
"food","tri"
"food","undergrad"
"love","servic"
"love","student"
"love","thought"
"love","tri"
"love","undergrad"
"servic","student"
"servic","thought"
"servic","tri"
"student","thought"
"student","undergrad"
"thought","tri"
"thought","undergrad"
"tri","undergrad"
"interest","time"
"interest","usual"
"interest","will"
"interest","yes"
"time","usual"
"usual","will"
"usual","yes"
"ago","like"
"ago","well"
"like","took"
"like","well"
"never","well"
"took","well"
"well","year"
"becom","exam"
"becom","new"
"becom","pass"
"becom","right"
"becom","thing"
"becom","took"
"exam","pass"
"exam","right"
"exam","thing"
"exam","took"
"new","pass"
"new","right"
"new","thing"
"pass","thing"
"thing","took"
"ago","area"
"ago","ask"
"ago","best"
"ago","good"
"ago","got"
"ago","less"
"ago","mayb"
"ago","practic"
"ago","reason"
"ago","specif"
"ago","start"
"ago","sure"
"ago","tell"
"ago","thing"
"ago","think"
"ago","thought"
"ago","understand"
"area","ask"
"area","best"
"area","good"
"area","got"
"area","less"
"area","mayb"
"area","never"
"area","one"
"area","pass"
"area","practic"
"area","reason"
"area","specif"
"area","start"
"area","studi"
"area","sure"
"area","tell"
"area","thing"
"area","think"
"area","thought"
"area","took"
"area","understand"
"area","year"
"ask","best"
"ask","got"
"ask","less"
"ask","mayb"
"ask","never"
"ask","one"
"ask","pass"
"ask","practic"
"ask","reason"
"ask","specif"
"ask","start"
"ask","studi"
"ask","sure"
"ask","tell"
"ask","thing"
"ask","thought"
"ask","took"
"ask","year"
"best","got"
"best","reason"
"best","specif"
"best","studi"
"best","thing"
"best","thought"
"best","took"
"best","understand"
"best","year"
"good","got"
"good","less"
"good","mayb"
"good","one"
"good","pass"
"good","reason"
"good","specif"
"good","sure"
"good","tell"
"good","thing"
"good","thought"
"good","understand"
